Month, ocity_name, dcity_name, Ratio of migration from B to A over total migration into A_monthly average, Ratio of migration from A to B over total migration out of A_monthly 
23-Jun,Yichun,Wuxi,0.166666667,0.155833333
23-Jun,Yichun,Changde,0.131666667,0.146666667
23-Jun,Yichun,Xi'an,0.130833333,0.146666667
23-Jun,Yichun,Huaihua,0.103333333,0.143333333
23-Jun,Yichun,Qingdao,0.145,0.14
23-Jun,Yichun,Yiyang,0.123333333,0.135833333
23-Jun,Yichun,Zhengzhou,0.1425,0.134166667
23-Jun,Yichun,Xianning,0.114166667,0.130833333
23-Jun,Yichun,Changzhou,0.1275,0.126666667
23-Jun,Yichun,Huzhou,0.129166667,0.1225
23-Jun,Yichun,Jingzhou,0.09,0.105
23-Jun,Yichun,Yongzhou,0.098333333,0.099166667
23-Jun,Yichun,Xiangxi,0.08,0.099090909
23-Jun,Yichun,Longyan,0.093333333,0.094166667
23-Jun,Yichun,Lishui,0.090833333,0.091666667
23-Jun,Yichun,Ningde,0.095833333,0.091666667
23-Jun,Yichun,Nanyang,0.108333333,0.085833333
23-Jun,Yichun,Wuhu,0.079090909,0.085833333
23-Jun,Yichun,Putian,0.090833333,0.084166667
23-Jun,Yichun,Huangshan,0.072,0.08375
23-Jun,Yichun,Xinyang,0.072857143,0.082
23-Jun,Yichun,Xuzhou,0.071,0.081428571
23-Jun,Yichun,Yichang,0.086666667,0.081111111
23-Jun,Yichun,Zhangjiakou,0.072,0.07875
23-Jun,Yichun,Xiangyang,0.065,0.0775
23-Jun,Yichun,Enshi,0.07,0.075
23-Jun,Yichun,Xiaogan,0.068888889,0.073333333
23-Jun,Yichun,Fuyang,0.083333333,0.072727273
23-Jun,Yichun,Linyi,0.078,0.071666667
23-Jun,Yichun,Nantong,0.075,0.07125
23-Jun,Yichun,Tianjin,0.101818182,0.071
23-Jun,Yichun,Zhoukou,0.0575,0.07
23-Jun,Yichun,Luoyang,0.07,0.07
23-Jun,Yichun,Chizhou,0.0575,0.068
23-Jun,Yichun,Luan,0.06,0.0675
23-Jun,Yichun,Shijiazhuang,0.053333333,0.066666667
23-Jun,Yichun,Zhumadian,0.072857143,0.066666667
23-Jun,Yichun,Zhoushan,0.07,0.065
23-Jun,Yichun,Jinan,0.075555556,0.063333333
23-Jun,Yichun,Bozhou,0.056666667,0.06
23-Jun,Yichun,Taizhou,0.07,0.06
23-Jun,Yichun,Jingmen,0.07,0.06
23-Jun,Yichun,Chuzhou,0.046,0.058
23-Jun,Yichun,Xuancheng,0.058571429,0.056
23-Jun,Yichun,Zhenjiang,0.063333333,0.0525
23-Jun,Yichun,Suzhou,0.06,0.05
23-Jun,Yichun,Xinxiang,0.07,0.05
23-Jun,Yichun,Yancheng,0.06,0.05
23-Jun,Yichun,Heze,0.07,0.04
23-Jun,Fuzhou,Nanchang,33.74166667,36.00666667
23-Jun,Fuzhou,Ganzhou,5.523333333,5.851666667
23-Jun,Fuzhou,Yingtan,4.7925,5.395833333
23-Jun,Fuzhou,Shangrao,4.355,4.8525
23-Jun,Fuzhou,Yichun,4.284166667,4.3425
23-Jun,Fuzhou,Ji'an,3.830833333,3.956666667
23-Jun,Fuzhou,Jiujiang,2.6625,2.5
23-Jun,Fuzhou,Shanghai,2.916666667,2.3225
23-Jun,Fuzhou,Jingdezhen,1.545833333,1.639166667
23-Jun,Fuzhou,Hangzhou,1.84,1.563333333
23-Jun,Fuzhou,Nanping,1.4275,1.503333333
23-Jun,Fuzhou,Jinhua,1.653333333,1.4625
23-Jun,Fuzhou,Xiamen,1.399166667,1.301666667
23-Jun,Fuzhou,Fuzhou,1.43,1.294166667
23-Jun,Fuzhou,Quanzhou,1.54,1.255833333
23-Jun,Fuzhou,Sanming,1.243333333,1.235833333
23-Jun,Fuzhou,Changsha,1.0775,1.205833333
23-Jun,Fuzhou,Wenzhou,1.2025,1.024166667
23-Jun,Fuzhou,Xinyu,1.045,0.909166667
23-Jun,Fuzhou,Wuhan,0.818333333,0.704166667
23-Jun,Fuzhou,Pingxiang,0.6,0.695
23-Jun,Fuzhou,Suzhou,0.865833333,0.648333333
23-Jun,Fuzhou,Ningbo,0.731666667,0.554166667
23-Jun,Fuzhou,Beijing,0.475,0.503333333
23-Jun,Fuzhou,Quzhou,0.370833333,0.43
23-Jun,Fuzhou,Taizhou,0.43,0.395833333
23-Jun,Fuzhou,Zhangzhou,0.439166667,0.394166667
23-Jun,Fuzhou,Shaoxing,0.3775,0.339166667
23-Jun,Fuzhou,Jiaxing,0.446666667,0.326666667
23-Jun,Fuzhou,Nanjing,0.370833333,0.3175
23-Jun,Fuzhou,Putian,0.349166667,0.295833333
23-Jun,Fuzhou,Wuxi,0.375,0.2725
23-Jun,Fuzhou,Hefei,0.291666667,0.259166667
23-Jun,Fuzhou,Huanggang,0.205833333,0.234166667
23-Jun,Fuzhou,Longyan,0.2875,0.224166667
23-Jun,Fuzhou,Lishui,0.195833333,0.2125
23-Jun,Fuzhou,Ningde,0.204166667,0.18
23-Jun,Fuzhou,Anqing,0.158333333,0.174166667
23-Jun,Fuzhou,Huzhou,0.2275,0.170833333
23-Jun,Fuzhou,Zhuzhou,0.15,0.166666667
23-Jun,Fuzhou,Xi'an,0.156666667,0.161666667
23-Jun,Fuzhou,Changzhou,0.190833333,0.16
23-Jun,Fuzhou,Chizhou,0.087,0.128333333
23-Jun,Fuzhou,Huangshi,0.1225,0.12
23-Jun,Fuzhou,Zhengzhou,0.1325,0.110833333
23-Jun,Fuzhou,Huangshan,0.082222222,0.108571429
23-Jun,Fuzhou,Hengyang,0.105833333,0.104166667
23-Jun,Fuzhou,Nantong,0.155,0.1025
23-Jun,Fuzhou,Yueyang,0.103333333,0.1025
23-Jun,Fuzhou,Kaifeng,0.09,0.095
23-Jun,Fuzhou,Xuzhou,0.104545455,0.093636364
23-Jun,Fuzhou,Xianning,0.092222222,0.091
23-Jun,Fuzhou,Xinyang,0.075,0.09
23-Jun,Fuzhou,Luan,0.0975,0.0875
23-Jun,Fuzhou,Yiyang,0.077142857,0.086666667
23-Jun,Fuzhou,Tianjin,0.112222222,0.085833333
23-Jun,Fuzhou,Jinan,0.083636364,0.085714286
23-Jun,Fuzhou,Xiangtan,0.095833333,0.085
23-Jun,Fuzhou,Wuhu,0.099,0.0825
23-Jun,Fuzhou,Yichang,0.0725,0.08
23-Jun,Fuzhou,Fuyang,0.101818182,0.08
23-Jun,Fuzhou,Chenzhou,0.098333333,0.077272727
23-Jun,Fuzhou,Changde,0.094444444,0.076666667
23-Jun,Fuzhou,Qingdao,0.079090909,0.076363636
23-Jun,Fuzhou,Jingzhou,0.076363636,0.074444444
23-Jun,Fuzhou,Xuancheng,0.085,0.074285714
23-Jun,Fuzhou,Linyi,0.087777778,0.074
23-Jun,Fuzhou,Shaoyang,0.074444444,0.072857143
23-Jun,Fuzhou,Zhenjiang,0.0875,0.072
23-Jun,Fuzhou,Shijiazhuang,0.081428571,0.07
23-Jun,Fuzhou,Huaihua,0.0825,0.06875
23-Jun,Fuzhou,Loudi,0.108333333,0.068333333
23-Jun,Fuzhou,Zhoushan,0.06,0.068333333
23-Jun,Fuzhou,Xiaogan,0.07,0.068333333
23-Jun,Fuzhou,Chuzhou,0.06,0.068
23-Jun,Fuzhou,Yangzhou,0.081,0.068
23-Jun,Fuzhou,Shangqiu,0.07,0.066666667
23-Jun,Fuzhou,Xiangxi,0.08,0.066666667
23-Jun,Fuzhou,Yancheng,0.129,0.065
23-Jun,Fuzhou,Bengbu,0.06,0.065
23-Jun,Fuzhou,Nanyang,0.112727273,0.064545455
23-Jun,Fuzhou,Bozhou,0.08125,0.064
23-Jun,Fuzhou,Zhoukou,0.077142857,0.064
23-Jun,Fuzhou,Luoyang,0.072,0.063333333
23-Jun,Fuzhou,Jining,0.074,0.0625
23-Jun,Fuzhou,Enshi,0.07,0.06
23-Jun,Fuzhou,Zhumadian,0.08,0.06
23-Jun,Fuzhou,Baoding,0.05,0.06
23-Jun,Fuzhou,Zhangjiakou,0.09,0.06
23-Jun,Fuzhou,Xinxiang,0.07,0.06
23-Jun,Fuzhou,Yongzhou,0.071666667,0.06
23-Jun,Fuzhou,Heze,0.05,0.0575
23-Jun,Fuzhou,Taiyuan,0.03,0.055
23-Jun,Fuzhou,Ezhou,0.046666667,0.053333333
23-Jun,Fuzhou,Lianyungang,0.07,0.05
23-Jun,Fuzhou,Xiangyang,0.083333333,0.0475
23-Jun,Fuzhou,Huai'an,0.066666667,0.046666667
23-Jun,Fuzhou,Taizhou,0.07625,0.0425
23-Jun,Fuzhou,Ma'anshan,0.07,0.04
23-Jun,Fuzhou,Huainan,0.07,0.035
23-Jun,Shangrao,Nanchang,19.19833333,20.57
23-Jun,Shangrao,Jingdezhen,11.05916667,11.18416667
23-Jun,Shangrao,Jinhua,6.745833333,7.061666667
23-Jun,Shangrao,Hangzhou,6.163333333,6.7025
23-Jun,Shangrao,Yingtan,5.74,6.263333333
23-Jun,Shangrao,Quzhou,5.2375,5.424166667
23-Jun,Shangrao,Jiujiang,4.0075,3.490833333
23-Jun,Shangrao,Shanghai,3.391666667,3.276666667
23-Jun,Shangrao,Fuzhou,2.6375,2.5175
23-Jun,Shangrao,Ningbo,2.479166667,2.305833333
23-Jun,Shangrao,Wenzhou,2.594166667,2.289166667
23-Jun,Shangrao,Yichun,1.693333333,1.500833333
23-Jun,Shangrao,Nanping,1.464166667,1.450833333
23-Jun,Shangrao,Ganzhou,1.206666667,1.3075
23-Jun,Shangrao,Fuzhou,1.21,1.138333333
23-Jun,Shangrao,Jiaxing,1.175833333,1.000833333
23-Jun,Shangrao,Shaoxing,0.908333333,0.908333333
23-Jun,Shangrao,Ji'an,0.800833333,0.848333333
23-Jun,Shangrao,Changsha,0.7725,0.818333333
23-Jun,Shangrao,Suzhou,0.926666667,0.805
23-Jun,Shangrao,Quanzhou,0.865833333,0.8
23-Jun,Shangrao,Wuhan,0.963333333,0.79
23-Jun,Shangrao,Taizhou,0.908333333,0.781666667
23-Jun,Shangrao,Xiamen,0.7875,0.738333333
23-Jun,Shangrao,Huangshan,1.075833333,0.734166667
23-Jun,Shangrao,Chizhou,0.600833333,0.655
23-Jun,Shangrao,Lishui,0.4575,0.486666667
23-Jun,Shangrao,Nanjing,0.54,0.471666667
23-Jun,Shangrao,Xinyu,0.5675,0.455
23-Jun,Shangrao,Huzhou,0.4775,0.425
23-Jun,Shangrao,Beijing,0.363333333,0.416666667
23-Jun,Shangrao,Hefei,0.465833333,0.4075
23-Jun,Shangrao,Pingxiang,0.425,0.401666667
23-Jun,Shangrao,Wuxi,0.36,0.290833333
23-Jun,Shangrao,Huanggang,0.259166667,0.245
23-Jun,Shangrao,Anqing,0.221666667,0.223333333
23-Jun,Shangrao,Xuancheng,0.235833333,0.210833333
23-Jun,Shangrao,Zhangzhou,0.184166667,0.2025
23-Jun,Shangrao,Changzhou,0.249166667,0.1925
23-Jun,Shangrao,Ningde,0.226666667,0.188333333
23-Jun,Shangrao,Putian,0.193333333,0.175833333
23-Jun,Shangrao,Sanming,0.180833333,0.170833333
23-Jun,Shangrao,Huangshi,0.215,0.150833333
23-Jun,Shangrao,Zhoushan,0.116666667,0.149166667
23-Jun,Shangrao,Wuhu,0.170833333,0.144166667
23-Jun,Shangrao,Nantong,0.17,0.1425
23-Jun,Shangrao,Xi'an,0.110833333,0.131666667
23-Jun,Shangrao,Zhuzhou,0.135,0.124166667
23-Jun,Shangrao,Xuzhou,0.105,0.118181818
23-Jun,Shangrao,Zhengzhou,0.1075,0.1
23-Jun,Shangrao,Luan,0.08,0.0925
23-Jun,Shangrao,Loudi,0.0775,0.09
23-Jun,Shangrao,Yiyang,0.114,0.09
23-Jun,Shangrao,Jingmen,0.05,0.09
23-Jun,Shangrao,Yueyang,0.079090909,0.085833333
23-Jun,Shangrao,Huaihua,0.081818182,0.082727273
23-Jun,Shangrao,Chuzhou,0.08,0.0825
23-Jun,Shangrao,Hengyang,0.103636364,0.081818182
23-Jun,Shangrao,Huainan,0.07,0.081111111
23-Jun,Shangrao,Longyan,0.1,0.080833333
23-Jun,Shangrao,Luoyang,0.065,0.08
23-Jun,Shangrao,Fuyang,0.095,0.08
23-Jun,Shangrao,Qingdao,0.0825,0.079166667
23-Jun,Shangrao,Yancheng,0.1,0.075
23-Jun,Shangrao,Tongling,0.106,0.075
23-Jun,Shangrao,Yangzhou,0.084166667,0.074545455
23-Jun,Shangrao,Yichang,0.068333333,0.074285714
23-Jun,Shangrao,Jinan,0.071818182,0.073333333
23-Jun,Shangrao,Shiyan,0.06,0.0725
23-Jun,Shangrao,Zhenjiang,0.106666667,0.071666667
23-Jun,Shangrao,Xiaogan,0.115,0.07125
23-Jun,Shangrao,Taizhou,0.073333333,0.071
23-Jun,Shangrao,Tianjin,0.09,0.07
23-Jun,Shangrao,Shangqiu,0.06,0.07
23-Jun,Shangrao,Yongzhou,0.055,0.07
23-Jun,Shangrao,Baoding,0.048571429,0.0675
23-Jun,Shangrao,Xinyang,0.064545455,0.067272727
23-Jun,Shangrao,Jining,0.05,0.066666667
23-Jun,Shangrao,Xianning,0.088181818,0.066
23-Jun,Shangrao,Shaoyang,0.06125,0.065833333
23-Jun,Shangrao,Chenzhou,0.088,0.064444444
23-Jun,Shangrao,Huaibei,0.075,0.063333333
23-Jun,Shangrao,Bengbu,0.066666667,0.063333333
23-Jun,Shangrao,Xiangtan,0.08,0.062222222
23-Jun,Shangrao,Xiangyang,0.07125,0.060909091
23-Jun,Shangrao,Kaifeng,0.05,0.06
23-Jun,Shangrao,Tai'an,0.05,0.06
23-Jun,Shangrao,Suzhou,0.05875,0.058571429
23-Jun,Shangrao,Nanyang,0.055,0.058333333
23-Jun,Shangrao,Ma'anshan,0.060909091,0.0575
23-Jun,Shangrao,Enshi,0.06,0.057142857
23-Jun,Shangrao,Ezhou,0.061666667,0.056666667
23-Jun,Shangrao,Changde,0.066,0.056
23-Jun,Shangrao,Bozhou,0.07,0.055
23-Jun,Shangrao,Xiangxi,0.06,0.055
23-Jun,Shangrao,Linyi,0.075,0.054444444
23-Jun,Shangrao,Jingzhou,0.0575,0.054
23-Jun,Shangrao,Heze,0.0525,0.0525
23-Jun,Shangrao,Huai'an,0.075714286,0.05
23-Jun,Shangrao,Weihai,0.06,0.05
23-Jun,Shangrao,Cangzhou,0.05,0.05
23-Jun,Shangrao,Suqian,0.09,0.046
23-Jun,Shangrao,Taiyuan,0.08,0.04
23-Jun,Shangrao,Lianyungang,0.055,0.04
23-Jun,Shangrao,Zhangjiakou,0.07,0.035
23-Jun,Shangrao,Shijiazhuang,0.04,0.03
23-Jun,Shangrao,Zhumadian,0.08,0.03
23-Jun,Jinan,Dezhou,13.17,13.67083333
23-Jun,Jinan,Tai'an,10.775,11.59083333
23-Jun,Jinan,Zibo,7.28,8.235
23-Jun,Jinan,Liaocheng,6.486666667,5.953333333
23-Jun,Jinan,Jining,5.958333333,5.756666667
23-Jun,Jinan,Qingdao,5.2575,5.27
23-Jun,Jinan,Weifang,4.871666667,4.743333333
23-Jun,Jinan,Heze,4.719166667,4.476666667
23-Jun,Jinan,Binzhou,5.101666667,4.435833333
23-Jun,Jinan,Linyi,4.4225,4.214166667
23-Jun,Jinan,Beijing,3.094166667,2.899166667
23-Jun,Jinan,Yantai,2.561666667,2.705
23-Jun,Jinan,Zaozhuang,1.988333333,1.968333333
23-Jun,Jinan,Dongying,2.050833333,1.6275
23-Jun,Jinan,Rizhao,1.471666667,1.625833333
23-Jun,Jinan,Weihai,1.3025,1.449166667
23-Jun,Jinan,Tianjin,1.4675,1.266666667
23-Jun,Jinan,Shanghai,0.94,0.7975
23-Jun,Jinan,Shijiazhuang,0.726666667,0.659166667
23-Jun,Jinan,Xuzhou,0.555,0.605
23-Jun,Jinan,Cangzhou,0.775833333,0.576666667
23-Jun,Jinan,Nanjing,0.525,0.519166667
23-Jun,Jinan,Zhengzhou,0.475,0.475
23-Jun,Jinan,Handan,0.465833333,0.411666667
23-Jun,Jinan,Hangzhou,0.353333333,0.376666667
23-Jun,Jinan,Xi'an,0.338333333,0.376666667
23-Jun,Jinan,Xingtai,0.495,0.376666667
23-Jun,Jinan,Baoding,0.355833333,0.3625
23-Jun,Jinan,Puyang,0.333333333,0.333333333
23-Jun,Jinan,Hengshui,0.411666667,0.32
23-Jun,Jinan,Suzhou,0.325,0.2975
23-Jun,Jinan,Wuhan,0.294166667,0.275833333
23-Jun,Jinan,Hefei,0.276666667,0.275
23-Jun,Jinan,Langfang,0.3075,0.2725
23-Jun,Jinan,Taiyuan,0.238333333,0.240833333
23-Jun,Jinan,Changsha,0.184166667,0.200833333
23-Jun,Jinan,Tangshan,0.214166667,0.196666667
23-Jun,Jinan,Shangqiu,0.1675,0.185833333
23-Jun,Jinan,Anyang,0.170833333,0.181666667
23-Jun,Jinan,Lianyungang,0.138333333,0.159166667
23-Jun,Jinan,Wuxi,0.154166667,0.148333333
23-Jun,Jinan,Qinhuangdao,0.116666667,0.141666667
23-Jun,Jinan,Kaifeng,0.094166667,0.133333333
23-Jun,Jinan,Xinxiang,0.125,0.133333333
23-Jun,Jinan,Luoyang,0.113333333,0.129166667
23-Jun,Jinan,Zhoukou,0.1025,0.125833333
23-Jun,Jinan,Yancheng,0.105,0.116666667
23-Jun,Jinan,Xinzhou,0.060833333,0.1125
23-Jun,Jinan,Nantong,0.105,0.1075
23-Jun,Jinan,Changzhou,0.105833333,0.104166667
23-Jun,Jinan,Suzhou,0.084166667,0.100833333
23-Jun,Jinan,Ningbo,0.095,0.100833333
23-Jun,Jinan,Yangzhou,0.085833333,0.099166667
23-Jun,Jinan,Suqian,0.094166667,0.095
23-Jun,Jinan,Huai'an,0.076666667,0.094166667
23-Jun,Jinan,Fuyang,0.076666667,0.088333333
23-Jun,Jinan,Jinzhong,0.096666667,0.085833333
23-Jun,Jinan,Nanchang,0.085833333,0.084166667
23-Jun,Jinan,Zhangjiakou,0.07,0.084166667
23-Jun,Jinan,Changzhi,0.08,0.075833333
23-Jun,Jinan,Xiamen,0.065454545,0.0725
23-Jun,Jinan,Nanyang,0.0675,0.071666667
23-Jun,Jinan,Jinhua,0.070833333,0.068181818
23-Jun,Jinan,Fuzhou,0.057272727,0.066666667
23-Jun,Jinan,Wenzhou,0.0775,0.065833333
23-Jun,Jinan,Zhumadian,0.065454545,0.061666667
23-Jun,Jinan,Bengbu,0.053333333,0.060909091
23-Jun,Jinan,Jiaxing,0.052,0.06
23-Jun,Jinan,Anqing,0.03,0.06
23-Jun,Jinan,Ganzhou,0.04,0.06
23-Jun,Jinan,Ma'anshan,0.05,0.06
23-Jun,Jinan,Chengde,0.048571429,0.059
23-Jun,Jinan,Bozhou,0.053636364,0.058333333
23-Jun,Jinan,Xianyang,0.0475,0.056363636
23-Jun,Jinan,Taizhou,0.056363636,0.056
23-Jun,Jinan,Jiaozuo,0.061666667,0.055
23-Jun,Jinan,Datong,0.04,0.055
23-Jun,Jinan,Xuchang,0.05,0.055
23-Jun,Jinan,Zhenjiang,0.056363636,0.054444444
23-Jun,Jinan,Yulin,0.052,0.054285714
23-Jun,Jinan,Chuzhou,0.05,0.051111111
23-Jun,Jinan,Luan,0.03,0.05
23-Jun,Jinan,Huzhou,0.0525,0.05
23-Jun,Jinan,Xiangyang,0.05,0.05
23-Jun,Jinan,Linfen,0.045555556,0.05
23-Jun,Jinan,Taizhou,0.05,0.05
23-Jun,Jinan,Huaibei,0.044285714,0.05
23-Jun,Jinan,Xinyang,0.053333333,0.04875
23-Jun,Jinan,Wuhu,0.049166667,0.048571429
23-Jun,Jinan,Shaoxing,0.05,0.046666667
23-Jun,Jinan,Yuncheng,0.047142857,0.046666667
23-Jun,Jinan,Lvliang,0.04,0.045
23-Jun,Jinan,Pingdingshan,0.05,0.045
23-Jun,Jinan,Quanzhou,0.047777778,0.043333333
23-Jun,Jinan,Yangquan,0.04,0.035
23-Jun,Qingdao,Weifang,16.69083333,15.35333333
23-Jun,Qingdao,Yantai,13.71833333,13.55083333
23-Jun,Qingdao,Jinan,6.64,6.64
23-Jun,Qingdao,Linyi,5.446666667,5.615
23-Jun,Qingdao,Rizhao,5.438333333,5.376666667
23-Jun,Qingdao,Weihai,3.954166667,4.226666667
23-Jun,Qingdao,Zibo,3.365833333,4.020833333
23-Jun,Qingdao,Beijing,3.914166667,3.553333333
23-Jun,Qingdao,Jining,1.945,2.0225
23-Jun,Qingdao,Heze,1.740833333,1.9175
23-Jun,Qingdao,Tai'an,1.604166667,1.835
23-Jun,Qingdao,Shanghai,1.9875,1.796666667
23-Jun,Qingdao,Dongying,1.401666667,1.265
23-Jun,Qingdao,Tianjin,1.3075,1.233333333
23-Jun,Qingdao,Lianyungang,1.111666667,1.23
23-Jun,Qingdao,Dezhou,1.105,1.228333333
23-Jun,Qingdao,Binzhou,1.153333333,1.145833333
23-Jun,Qingdao,Zaozhuang,0.9825,1.0275
23-Jun,Qingdao,Liaocheng,0.938333333,1.009166667
23-Jun,Qingdao,Nanjing,0.965833333,0.868333333
23-Jun,Qingdao,Suzhou,0.804166667,0.756666667
23-Jun,Qingdao,Xuzhou,0.746666667,0.6925
23-Jun,Qingdao,Xi'an,0.594166667,0.638333333
23-Jun,Qingdao,Hangzhou,0.630833333,0.613333333
23-Jun,Qingdao,Zhengzhou,0.646666667,0.609166667
23-Jun,Qingdao,Shijiazhuang,0.685833333,0.598333333
23-Jun,Qingdao,Wuhan,0.505833333,0.4925
23-Jun,Qingdao,Yancheng,0.470833333,0.491666667
23-Jun,Qingdao,Cangzhou,0.453333333,0.425
23-Jun,Qingdao,Hefei,0.49,0.419166667
23-Jun,Qingdao,Handan,0.500833333,0.4175
23-Jun,Qingdao,Taiyuan,0.39,0.384166667
23-Jun,Qingdao,Baoding,0.3425,0.340833333
23-Jun,Qingdao,Wuxi,0.35,0.333333333
23-Jun,Qingdao,Puyang,0.279166667,0.3325
23-Jun,Qingdao,Changsha,0.295,0.3325
23-Jun,Qingdao,Huai'an,0.29,0.316666667
23-Jun,Qingdao,Nantong,0.301666667,0.296666667
23-Jun,Qingdao,Langfang,0.276666667,0.2775
23-Jun,Qingdao,Shangqiu,0.273333333,0.2675
23-Jun,Qingdao,Yangzhou,0.246666667,0.2625
23-Jun,Qingdao,Xingtai,0.295833333,0.246666667
23-Jun,Qingdao,Ningbo,0.2475,0.235
23-Jun,Qingdao,Suqian,0.235833333,0.220833333
23-Jun,Qingdao,Changzhou,0.226666667,0.215
23-Jun,Qingdao,Tangshan,0.200833333,0.205
23-Jun,Qingdao,Hengshui,0.208333333,0.198333333
23-Jun,Qingdao,Anyang,0.189166667,0.185833333
23-Jun,Qingdao,Zhoukou,0.173333333,0.176666667
23-Jun,Qingdao,Luoyang,0.170833333,0.176666667
23-Jun,Qingdao,Yichun,0.14,0.17
23-Jun,Qingdao,Kaifeng,0.1425,0.169166667
23-Jun,Qingdao,Nanchang,0.161666667,0.164166667
23-Jun,Qingdao,Xinxiang,0.195,0.164166667
23-Jun,Qingdao,Suzhou,0.165833333,0.155833333
23-Jun,Qingdao,Jiaxing,0.116666667,0.154166667
23-Jun,Qingdao,Taizhou,0.14,0.149166667
23-Jun,Qingdao,Qinhuangdao,0.102,0.141666667
23-Jun,Qingdao,Jinzhong,0.146666667,0.129090909
23-Jun,Qingdao,Zhoushan,0.081428571,0.127
23-Jun,Qingdao,Fuyang,0.128333333,0.126666667
23-Jun,Qingdao,Xiamen,0.11,0.1225
23-Jun,Qingdao,Wenzhou,0.125833333,0.1225
23-Jun,Qingdao,Huzhou,0.107142857,0.122222222
23-Jun,Qingdao,Zhangjiakou,0.082857143,0.116
23-Jun,Qingdao,Nanyang,0.114166667,0.113333333
23-Jun,Qingdao,Jinhua,0.119166667,0.11
23-Jun,Qingdao,Fuzhou,0.123636364,0.107272727
23-Jun,Qingdao,Zhenjiang,0.12,0.106666667
23-Jun,Qingdao,Xinyang,0.078,0.1
23-Jun,Qingdao,Chuzhou,0.101666667,0.098333333
23-Jun,Qingdao,Wuhu,0.103333333,0.096363636
23-Jun,Qingdao,Bengbu,0.105,0.096
23-Jun,Qingdao,Xinzhou,0.073333333,0.095555556
23-Jun,Qingdao,Zhumadian,0.105454545,0.093636364
23-Jun,Qingdao,Xianyang,0.068,0.092857143
23-Jun,Qingdao,Shaoxing,0.085,0.091428571
23-Jun,Qingdao,Bozhou,0.108181818,0.09125
23-Jun,Qingdao,Taizhou,0.08,0.09
23-Jun,Qingdao,Anqing,0.09,0.09
23-Jun,Qingdao,Pingdingshan,0.07,0.09
23-Jun,Qingdao,Jiaozuo,0.1075,0.08875
23-Jun,Qingdao,Xuchang,0.083333333,0.08875
23-Jun,Qingdao,Huaibei,0.095714286,0.085
23-Jun,Qingdao,Datong,0.082,0.0825
23-Jun,Qingdao,Yulin,0.05,0.08
23-Jun,Qingdao,Yuncheng,0.1075,0.08
23-Jun,Qingdao,Changzhi,0.093333333,0.08
23-Jun,Qingdao,Lvliang,0.09,0.07
23-Jun,Qingdao,Linfen,0.056666667,0.065
23-Jun,Qingdao,Jiujiang,0.1,0.055
23-Jun,Zibo,Binzhou,18.4275,19.7075
23-Jun,Zibo,Jinan,18.44,19.005
23-Jun,Zibo,Weifang,11.9275,13.13916667
23-Jun,Zibo,Qingdao,7.483333333,6.8575
23-Jun,Zibo,Dongying,4.755833333,4.585833333
23-Jun,Zibo,Linyi,3.9675,4.255833333
23-Jun,Zibo,Tai'an,3.064166667,3.428333333
23-Jun,Zibo,Yantai,2.869166667,2.826666667
23-Jun,Zibo,Beijing,2.86,2.0225
23-Jun,Zibo,Dezhou,1.894166667,1.855
23-Jun,Zibo,Jining,1.7075,1.7375
23-Jun,Zibo,Weihai,1.634166667,1.580833333
23-Jun,Zibo,Rizhao,1.275,1.4975
23-Jun,Zibo,Liaocheng,1.219166667,1.186666667
23-Jun,Zibo,Tianjin,1.770833333,1.17
23-Jun,Zibo,Heze,1.001666667,1.110833333
23-Jun,Zibo,Zaozhuang,0.648333333,0.751666667
23-Jun,Zibo,Shanghai,0.67,0.55
23-Jun,Zibo,Cangzhou,0.728333333,0.511666667
23-Jun,Zibo,Shijiazhuang,0.675,0.431666667
23-Jun,Zibo,Nanjing,0.408333333,0.31
23-Jun,Zibo,Xuzhou,0.316666667,0.308333333
23-Jun,Zibo,Handan,0.4375,0.2925
23-Jun,Zibo,Lianyungang,0.3425,0.29
23-Jun,Zibo,Baoding,0.410833333,0.278333333
23-Jun,Zibo,Zhengzhou,0.348333333,0.271666667
23-Jun,Zibo,Suzhou,0.2725,0.2575
23-Jun,Zibo,Hangzhou,0.261666667,0.256666667
23-Jun,Zibo,Xingtai,0.370833333,0.248333333
23-Jun,Zibo,Langfang,0.328333333,0.225833333
23-Jun,Zibo,Xi'an,0.215833333,0.208333333
23-Jun,Zibo,Hengshui,0.275,0.198333333
23-Jun,Zibo,Yancheng,0.224166667,0.1975
23-Jun,Zibo,Tangshan,0.258333333,0.179166667
23-Jun,Zibo,Taiyuan,0.253333333,0.179166667
23-Jun,Zibo,Puyang,0.186666667,0.170833333
23-Jun,Zibo,Anyang,0.1375,0.165
23-Jun,Zibo,Wuxi,0.166666667,0.159166667
23-Jun,Zibo,Xinzhou,0.093333333,0.146666667
23-Jun,Zibo,Hefei,0.171666667,0.141666667
23-Jun,Zibo,Xinxiang,0.195,0.139166667
23-Jun,Zibo,Wuhan,0.165,0.139166667
23-Jun,Zibo,Qinhuangdao,0.1275,0.1375
23-Jun,Zibo,Shangqiu,0.125,0.13
23-Jun,Zibo,Luoyang,0.120833333,0.113333333
23-Jun,Zibo,Nantong,0.121666667,0.109166667
23-Jun,Zibo,Huai'an,0.136666667,0.108333333
23-Jun,Zibo,Changsha,0.083333333,0.1075
